"","CNTYVTD.x","VTDKEY","Biden","Trump","CNTYVTD.y","VTD","vap","anglovap","nanglovap","FENAME"
"6038",2570019,6224,500,1140,2570019,"0019",3233,2145,1088,"KAUFMAN"
"6039",2570020,6225,245,807,2570020,"0020",2229,1255,974,"KAUFMAN"
"6040",2570021,6226,292,1354,2570021,"0021",3570,2331,1239,"KAUFMAN"
"6041",2570022,6227,139,757,2570022,"0022",1366,1098,268,"KAUFMAN"
"6042",2570023,6228,306,706,2570023,"0023",2119,1213,906,"KAUFMAN"
"6043",2570024,6229,268,704,2570024,"0024",1669,1092,577,"KAUFMAN"
"6044",2570025,6230,213,375,2570025,"0025",1480,869,611,"KAUFMAN"
"6045",2570026,6231,662,231,2570026,"0026",2937,804,2133,"KAUFMAN"
"6046",2570027,6232,786,1493,2570027,"0027",3414,2221,1193,"KAUFMAN"
"6047",2570028,6233,225,854,2570028,"0028",2497,1664,833,"KAUFMAN"
"6048",2570029,6234,1003,727,2570029,"0029",3165,1086,2079,"KAUFMAN"
"6049",2570030,6235,279,1067,2570030,"0030",2765,1637,1128,"KAUFMAN"
"6050",2570031,6236,303,577,2570031,"0031",1386,628,758,"KAUFMAN"
"6051",2570032,6237,613,1240,2570032,"0032",2676,1527,1149,"KAUFMAN"
"6052",2570033,6238,176,201,2570033,"0033",813,421,392,"KAUFMAN"
"6053",2570034,6239,492,1420,2570034,"0034",2952,1755,1197,"KAUFMAN"
"6054",2570035,6240,1334,1424,2570035,"0035",4911,1904,3007,"KAUFMAN"
"6055",2570036,6241,808,906,2570036,"0036",2757,1587,1170,"KAUFMAN"
"6056",2570037,6242,834,605,2570037,"0037",2550,984,1566,"KAUFMAN"
"6057",2591010,6243,525,1260,2591010,"1010",2928,1900,1028,"KENDALL"
"6058",2591030,6244,55,176,2591030,"1030",270,225,45,"KENDALL"
"6059",2591050,6245,493,1635,2591050,"1050",2746,1961,785,"KENDALL"
"6060",2591110,6246,434,1433,2591110,"1110",2371,1808,563,"KENDALL"
"6061",2592020,6247,335,1614,2592020,"2020",2210,1838,372,"KENDALL"
"6062",2592060,6248,378,1211,2592060,"2060",1945,1455,490,"KENDALL"
"6063",2592080,6249,391,1281,2592080,"2080",1945,1613,332,"KENDALL"
"6064",2592120,6250,407,1291,2592120,"2120",2029,1693,336,"KENDALL"
"6065",2593010,6251,410,1313,2593010,"3010",2291,1602,689,"KENDALL"
"6066",2593030,6252,359,1535,2593030,"3030",2248,1840,408,"KENDALL"
"6067",2593040,6253,182,587,2593040,"3040",1148,818,330,"KENDALL"
"6068",2593050,6254,409,1285,2593050,"3050",2457,1877,580,"KENDALL"
"6069",2593060,6255,108,501,2593060,"3060",781,605,176,"KENDALL"
"6070",2594050,6256,520,1507,2594050,"4050",3240,2002,1238,"KENDALL"
"6071",2594070,6257,276,1005,2594070,"4070",1596,1315,281,"KENDALL"
"6072",2594090,6258,228,751,2594090,"4090",1252,938,314,"KENDALL"
"6073",2594100,6259,510,1698,2594100,"4100",2722,2190,532,"KENDALL"
"6074",2610001,6260,14,28,2610001,"0001",58,15,43,"KENEDY"
"6075",2610002,6261,17,32,2610002,"0002",55,13,42,"KENEDY"
"6076",2610003,6262,16,24,2610003,"0003",64,8,56,"KENEDY"
"6077",2610004,6263,2,31,2610004,"0004",52,21,31,"KENEDY"
"6078",2610005,6264,5,3,2610005,"0005",22,1,21,"KENEDY"
"6079",2610006,6265,11,9,2610006,"0006",16,2,14,"KENEDY"
"6080",2630101,6266,13,133,2630101,"0101",227,205,22,"KENT"
"6081",2630201,6267,4,26,2630201,"0201",31,31,0,"KENT"
"6082",2630202,6268,6,70,2630202,"0202",96,83,13,"KENT"
"6083",2630301,6269,5,61,2630301,"0301",66,54,12,"KENT"
"6084",2630302,6270,1,33,2630302,"0302",39,38,1,"KENT"
"6085",2630401,6271,18,85,2630401,"0401",149,121,28,"KENT"
"6086",2650101,6272,468,1760,2650101,"0101",3159,2370,789,"KERR"
"6087",2650107,6273,149,667,2650107,"0107",1183,836,347,"KERR"
"6088",2650109,6274,251,1014,2650109,"0109",1713,1374,339,"KERR"
"6089",2650113,6275,293,790,2650113,"0113",1483,1218,265,"KERR"
"6090",2650118,6276,115,231,2650118,"0118",797,596,201,"KERR"
"6091",2650119,6277,499,1103,2650119,"0119",2548,1940,608,"KERR"
"6092",2650202,6278,274,1312,2650202,"0202",2555,1773,782,"KERR"
"6093",2650211,6279,226,515,2650211,"0211",2152,1326,826,"KERR"
"6094",2650215,6280,508,1816,2650215,"0215",3612,2608,1004,"KERR"
"6095",2650220,6281,477,1644,2650220,"0220",2477,2207,270,"KERR"
"6096",2650303,6282,264,882,2650303,"0303",1565,1352,213,"KERR"
"6097",2650308,6283,167,509,2650308,"0308",1175,637,538,"KERR"
"6098",2650312,6284,733,1682,2650312,"0312",4393,2588,1805,"KERR"
"6099",2650314,6285,579,998,2650314,"0314",3698,1865,1833,"KERR"
"6100",2650404,6286,106,725,2650404,"0404",989,842,147,"KERR"
"6101",2650405,6287,338,1035,2650405,"0405",1689,1472,217,"KERR"
"6102",2650406,6288,485,1866,2650406,"0406",3525,2713,812,"KERR"
"6103",2650410,6289,20,229,2650410,"0410",288,229,59,"KERR"
"6104",2650416,6290,248,1054,2650416,"0416",2223,1549,674,"KERR"
"6105",2650417,6291,324,1047,2650417,"0417",2046,1659,387,"KERR"
"6106",2670001,6292,86,474,2670001,"0001",727,542,185,"KIMBLE"
"6107",2670002,6293,43,256,2670002,"0002",638,461,177,"KIMBLE"
"6108",2670003,6294,23,183,2670003,"0003",269,215,54,"KIMBLE"
"6109",2670004,6295,32,272,2670004,"0004",536,339,197,"KIMBLE"
"6110",2670006,6296,23,224,2670006,"0006",425,381,44,"KIMBLE"
"6111",2670007,6297,26,256,2670007,"0007",371,323,48,"KIMBLE"
"6112",2670009,6298,51,322,2670009,"0009",591,452,139,"KIMBLE"
"6113",2690001,6299,1,46,2690001,"0001",54,47,7,"KING"
"6114",2690002,6300,0,25,2690002,"0002",41,31,10,"KING"
"6115",2690003,6301,2,41,2690003,"0003",55,48,7,"KING"
"6116",2690004,6302,5,39,2690004,"0004",39,39,0,"KING"
"6117",2710001,6303,100,299,2710001,"0001",577,334,243,"KINNEY"
"6118",2710002,6304,113,260,2710002,"0002",465,146,319,"KINNEY"
"6119",2710003,6305,135,222,2710003,"0003",551,134,417,"KINNEY"
"6120",2710004,6306,98,363,2710004,"0004",981,718,263,"KINNEY"
"6121",2730011,6307,237,185,2730011,"0011",801,174,627,"KLEBERG"
"6122",2730012,6308,486,843,2730012,"0012",2187,871,1316,"KLEBERG"
"6123",2730013,6309,219,155,2730013,"0013",818,83,735,"KLEBERG"
"6124",2730014,6310,454,441,2730014,"0014",1770,387,1383,"KLEBERG"
"6125",2730021,6311,410,571,2730021,"0021",2109,656,1453,"KLEBERG"
"6126",2730022,6312,221,207,2730022,"0022",1128,340,788,"KLEBERG"
"6127",2730023,6313,136,134,2730023,"0023",555,124,431,"KLEBERG"
"6128",2730024,6314,404,337,2730024,"0024",2583,527,2056,"KLEBERG"
"6129",2730031,6315,541,565,2730031,"0031",2276,642,1634,"KLEBERG"
"6130",2730032,6316,199,191,2730032,"0032",844,121,723,"KLEBERG"
"6131",2730033,6317,98,106,2730033,"0033",454,185,269,"KLEBERG"
"6132",2730034,6318,228,490,2730034,"0034",1122,546,576,"KLEBERG"
"6133",2730035,6319,268,429,2730035,"0035",1310,301,1009,"KLEBERG"
"6134",2730041,6320,387,275,2730041,"0041",1912,298,1614,"KLEBERG"
"6135",2730042,6321,368,209,2730042,"0042",1320,100,1220,"KLEBERG"
"6136",2730043,6322,559,286,2730043,"0043",1792,148,1644,"KLEBERG"
"6137",2730044,6323,166,151,2730044,"0044",810,175,635,"KLEBERG"
"6138",2750101,6324,75,314,2750101,"0101",667,473,194,"KNOX"
"6139",2750201,6325,20,109,2750201,"0201",207,182,25,"KNOX"
"6140",2750202,6326,35,180,2750202,"0202",379,208,171,"KNOX"
"6141",2750301,6327,59,258,2750301,"0301",588,318,270,"KNOX"
"6142",2750302,6328,7,27,2750302,"0302",65,53,12,"KNOX"
"6143",2750401,6329,69,292,2750401,"0401",620,360,260,"KNOX"
"6144",277001,6331,72,485,277001,"001E",817,711,106,"LAMAR"
"6145",277002,6336,58,371,277002,"002E",620,558,62,"LAMAR"
"6146",277003,6340,71,845,277003,"003E",1238,1100,138,"LAMAR"
"6147",277004,6346,118,958,277004,"004E",1199,1050,149,"LAMAR"
"6148",2790001,6357,92,425,2790001,"0001",1217,416,801,"LAMB"
"6149",2790002,6358,119,226,2790002,"0002",1058,211,847,"LAMB"
"6150",2790003,6359,67,366,2790003,"0003",869,347,522,"LAMB"
"6151",2790004,6360,8,71,2790004,"0004",118,50,68,"LAMB"
"6152",2790005,6361,37,254,2790005,"0005",594,220,374,"LAMB"
"6153",2790006,6362,51,162,2790006,"0006",564,200,364,"LAMB"
"6154",2790008,6363,216,919,2790008,"0008",2398,1258,1140,"LAMB"
"6155",2790009,6364,143,428,2790009,"0009",1046,509,537,"LAMB"
"6156",2790010,6365,47,193,2790010,"0010",655,247,408,"LAMB"
"6157",2790011,6366,50,372,2790011,"0011",749,426,323,"LAMB"
"6158",2790012,6367,10,105,2790012,"0012",243,180,63,"LAMB"
"6159",2810001,6368,419,1047,2810001,"0001",2343,1577,766,"LAMPASAS"
"6160",2810002,6369,435,2045,2810002,"0002",3746,3009,737,"LAMPASAS"
"6161",2810003,6370,293,953,2810003,"0003",3028,1935,1093,"LAMPASAS"
"6162",2810004,6371,179,760,2810004,"0004",1345,1092,253,"LAMPASAS"
"6163",2810005,6372,63,418,2810005,"0005",611,549,62,"LAMPASAS"
"6164",2810006,6373,51,349,2810006,"0006",507,431,76,"LAMPASAS"
"6165",2810007,6374,87,482,2810007,"0007",976,641,335,"LAMPASAS"
"6166",2810008,6375,328,1056,2810008,"0008",2344,1718,626,"LAMPASAS"
"6167",2810009,6376,289,976,2810009,"0009",1956,1465,491,"LAMPASAS"
"6168",2830001,6377,306,461,2830001,"0001",1037,261,776,"LA SALLE"
"6169",2830002,6378,137,151,2830002,"0002",1240,524,716,"LA SALLE"
"6170",2830003,6379,265,264,2830003,"0003",948,99,849,"LA SALLE"
"6171",2830004,6380,2,60,2830004,"0004",87,45,42,"LA SALLE"
"6172",2830005,6381,217,259,2830005,"0005",1494,318,1176,"LA SALLE"
"6173",2830006,6382,125,140,2830006,"0006",462,85,377,"LA SALLE"
"6174",2850101,6383,119,954,2850101,"0101",1572,1322,250,"LAVACA"
"6175",2850102,6384,187,926,2850102,"0102",1583,1208,375,"LAVACA"
"6176",2850119,6385,70,513,2850119,"0119",823,660,163,"LAVACA"
"6177",2850208,6386,66,508,2850208,"0208",737,665,72,"LAVACA"
"6178",2850223,6387,105,839,2850223,"0223",1455,1130,325,"LAVACA"
"6179",2850231,6388,155,1005,2850231,"0231",1633,1317,316,"LAVACA"
"6180",2850309,6389,150,918,2850309,"0309",1402,1163,239,"LAVACA"
"6181",2850311,6390,74,488,2850311,"0311",1061,787,274,"LAVACA"
"6182",2850329,6391,133,983,2850329,"0329",1559,1337,222,"LAVACA"
"6183",2850416,6392,56,586,2850416,"0416",854,748,106,"LAVACA"
"6184",2850430,6393,218,1084,2850430,"0430",3002,1539,1463,"LAVACA"
"6185",2870101,6394,329,855,2870101,"0101",2590,1196,1394,"LEE"
"6186",2870102,6395,95,109,2870102,"0102",309,142,167,"LEE"
"6187",2870103,6396,18,181,2870103,"0103",288,257,31,"LEE"
"6188",2870201,6397,28,427,2870201,"0201",629,561,68,"LEE"
"6189",2870202,6398,251,1099,2870202,"0202",2199,1327,872,"LEE"
"6190",2870203,6399,45,278,2870203,"0203",455,376,79,"LEE"
"6191",2870301,6400,14,100,2870301,"0301",163,133,30,"LEE"
"6192",2870302,6401,181,752,2870302,"0302",1331,1084,247,"LEE"
"6193",2870303,6402,38,158,2870303,"0303",274,241,33,"LEE"
"6194",2870304,6403,227,761,2870304,"0304",1617,1256,361,"LEE"
"6195",2870401,6404,142,425,2870401,"0401",893,513,380,"LEE"
"6196",2870402,6405,70,55,2870402,"0402",167,69,98,"LEE"
"6197",2870403,6406,49,191,2870403,"0403",315,250,65,"LEE"
"6198",2870404,6407,155,347,2870404,"0404",1075,504,571,"LEE"
"6199",2870405,6408,108,517,2870405,"0405",868,723,145,"LEE"
"6200",2890001,6409,190,1093,2890001,"0001",1954,1551,403,"LEON"
"6201",2890002,6410,34,258,2890002,"0002",365,321,44,"LEON"
"6202",2890003,6411,53,420,2890003,"0003",639,510,129,"LEON"
"6203",2890004,6412,83,600,2890004,"0004",956,751,205,"LEON"
"6204",2890005,6413,46,395,2890005,"0005",492,457,35,"LEON"
"6205",2890006,6414,96,826,2890006,"0006",1201,1094,107,"LEON"
"6206",2890007,6415,31,424,2890007,"0007",557,485,72,"LEON"
"6207",2890008,6416,99,703,2890008,"0008",1227,835,392,"LEON"
"6208",2890009,6417,20,305,2890009,"0009",428,370,58,"LEON"
"6209",2890010,6418,57,740,2890010,"0010",1224,821,403,"LEON"
"6210",2890011,6419,101,568,2890011,"0011",1358,815,543,"LEON"
"6211",2890012,6420,157,431,2890012,"0012",806,562,244,"LEON"
"6212",2890013,6421,69,589,2890013,"0013",926,794,132,"LEON"
"6213",2890014,6422,36,171,2890014,"0014",273,207,66,"LEON"
"6214",2910001,6423,124,672,2910001,"0001",1519,1244,275,"LIBERTY"
"6215",2910002,6424,79,746,2910002,"0002",1282,1073,209,"LIBERTY"
"6216",2910003,6425,195,1740,2910003,"0003",2976,2386,590,"LIBERTY"
"6217",2910004,6426,60,328,2910004,"0004",588,415,173,"LIBERTY"
"6218",2910006,6427,53,589,2910006,"0006",1181,899,282,"LIBERTY"
"6219",2910007,6428,237,549,2910007,"0007",2181,1235,946,"LIBERTY"
"6220",2910008,6429,184,1765,2910008,"0008",3098,2685,413,"LIBERTY"
"6221",2910009,6430,176,1853,2910009,"0009",3497,3091,406,"LIBERTY"
"6222",2910010,6431,495,1874,2910010,"0010",8762,5029,3733,"LIBERTY"
"6223",2910011,6432,233,308,2910011,"0011",707,407,300,"LIBERTY"
"6224",2910013,6433,43,624,2910013,"0013",1120,977,143,"LIBERTY"
"6225",2910018,6434,493,258,2910018,"0018",1580,413,1167,"LIBERTY"
"6226",2910019,6435,582,2006,2910019,"0019",5315,3265,2050,"LIBERTY"
"6227",2910020,6436,745,1078,2910020,"0020",4674,2122,2552,"LIBERTY"
"6228",2910021,6437,290,2114,2910021,"0021",3769,2980,789,"LIBERTY"
"6229",2910022,6438,478,1496,2910022,"0022",5131,2175,2956,"LIBERTY"
"6230",2910023,6439,140,341,2910023,"0023",4075,303,3772,"LIBERTY"
"6231",2910024,6440,253,1549,2910024,"0024",3671,2797,874,"LIBERTY"
"6232",2910025,6441,62,720,2910025,"0025",1452,1228,224,"LIBERTY"
"6233",2910026,6442,240,1141,2910026,"0026",4156,2195,1961,"LIBERTY"
"6234",2910030,6443,308,897,2910030,"0030",2442,1360,1082,"LIBERTY"
"6235",2910031,6444,315,654,2910031,"0031",4128,1304,2824,"LIBERTY"
"6236",2930101,6445,272,868,2930101,"0101",2304,1475,829,"LIMESTONE"
"6237",2930102,6446,35,444,2930102,"0102",642,532,110,"LIMESTONE"
"6238",2930103,6447,68,431,2930103,"0103",729,607,122,"LIMESTONE"
"6239",2930104,6448,70,498,2930104,"0104",794,704,90,"LIMESTONE"
"6240",2930201,6449,170,231,2930201,"0201",821,424,397,"LIMESTONE"
"6241",2930202,6450,298,136,2930202,"0202",1294,283,1011,"LIMESTONE"
"6242",2930203,6451,47,28,2930203,"0203",145,69,76,"LIMESTONE"
"6243",2930204,6452,75,312,2930204,"0204",601,479,122,"LIMESTONE"
"6244",2930205,6453,111,221,2930205,"0205",656,282,374,"LIMESTONE"
"6245",2930206,6454,40,241,2930206,"0206",441,348,93,"LIMESTONE"
"6246",2930301,6455,219,682,2930301,"0301",1840,1061,779,"LIMESTONE"
"6247",2930302,6456,101,298,2930302,"0302",1001,535,466,"LIMESTONE"
"6248",2930303,6457,13,134,2930303,"0303",256,199,57,"LIMESTONE"
"6249",2930304,6458,82,425,2930304,"0304",862,595,267,"LIMESTONE"
"6250",2930305,6459,70,210,2930305,"0305",465,333,132,"LIMESTONE"
"6251",2930401,6460,385,476,2930401,"0401",2369,923,1446,"LIMESTONE"
"6252",2930402,6461,37,309,2930402,"0402",510,472,38,"LIMESTONE"
"6253",2930403,6462,33,204,2930403,"0403",433,324,109,"LIMESTONE"
"6254",2930404,6463,42,286,2930404,"0404",430,334,96,"LIMESTONE"
"6255",2930405,6464,26,231,2930405,"0405",317,282,35,"LIMESTONE"
"6256",2930406,6465,19,124,2930406,"0406",184,178,6,"LIMESTONE"
"6257",2950106,6466,25,189,2950106,"0106",565,251,314,"LIPSCOMB"
"6258",2950202,6467,8,87,2950202,"0202",155,107,48,"LIPSCOMB"
"6259",2950303,6470,26,278,2950303,"0303",399,303,96,"LIPSCOMB"
"6260",2950308,6471,19,114,2950308,"0308",188,151,37,"LIPSCOMB"
"6261",2950404,6472,30,228,2950404,"0404",364,318,46,"LIPSCOMB"
"6262",2950409,6473,7,73,2950409,"0409",214,82,132,"LIPSCOMB"
"6263",2970001,6474,60,287,2970001,"0001",624,421,203,"LIVE OAK"
"6264",2970002,6475,126,610,2970002,"0002",1226,952,274,"LIVE OAK"
"6265",2970003,6476,169,455,2970003,"0003",1277,457,820,"LIVE OAK"
"6266",2970004,6477,72,458,2970004,"0004",786,505,281,"LIVE OAK"
"6267",2970005,6478,33,273,2970005,"0005",346,264,82,"LIVE OAK"
"6268",2970006,6479,15,146,2970006,"0006",219,165,54,"LIVE OAK"
"6269",2970007,6480,3,20,2970007,"0007",51,28,23,"LIVE OAK"
"6270",2970008,6481,5,101,2970008,"0008",97,69,28,"LIVE OAK"
"6271",2970009,6482,155,568,2970009,"0009",1288,577,711,"LIVE OAK"
"6272",2970010,6483,32,219,2970010,"0010",404,261,143,"LIVE OAK"
"6273",2970011,6484,5,60,2970011,"0011",1352,215,1137,"LIVE OAK"
"6274",2970012,6485,15,110,2970012,"0012",136,102,34,"LIVE OAK"
"6275",2970013,6486,44,343,2970013,"0013",557,436,121,"LIVE OAK"
"6276",2970014,6487,86,551,2970014,"0014",933,583,350,"LIVE OAK"
"6277",2990101,6488,41,165,2990101,"0101",235,197,38,"LLANO"
"6278",2990102,6489,115,380,2990102,"0102",724,658,66,"LLANO"
"6279",2990108,6490,198,610,2990108,"0108",944,861,83,"LLANO"
"6280",2990109,6491,560,2246,2990109,"0109",3105,2826,279,"LLANO"
"6281",2990203,6492,324,1466,2990203,"0203",2855,2426,429,"LLANO"
"6282",2990204,6493,136,540,2990204,"0204",930,839,91,"LLANO"
"6283",2990205,6494,108,454,2990205,"0205",819,732,87,"LLANO"
"6284",2990307,6495,439,1728,2990307,"0307",4223,3273,950,"LLANO"
"6285",2990410,6496,544,2490,2990410,"0410",4278,3647,631,"LLANO"
"6286",3010001,6497,0,16,3010001,"0001",17,15,2,"LOVING"
"6287",3010002,6498,1,13,3010002,"0002",1,1,0,"LOVING"
"6288",3010003,6499,2,22,3010003,"0003",20,19,1,"LOVING"
"6289",3010004,6500,1,9,3010004,"0004",2,1,1,"LOVING"
"6290",3030001,6501,1002,740,3030001,"0001",5247,1767,3480,"LUBBOCK"
"6291",3030002,6502,491,615,3030002,"0002",2454,812,1642,"LUBBOCK"
"6292",3030003,6503,848,381,3030003,"0003",4433,777,3656,"LUBBOCK"
"6293",3030004,6504,332,122,3030004,"0004",1665,154,1511,"LUBBOCK"
"6294",3030005,6505,278,142,3030005,"0005",1728,430,1298,"LUBBOCK"
"6295",3030006,6506,583,67,3030006,"0006",1881,119,1762,"LUBBOCK"
"6296",3030007,6507,567,1326,3030007,"0007",3554,2386,1168,"LUBBOCK"
"6297",3030008,6508,1140,666,3030008,"0008",4182,2300,1882,"LUBBOCK"
"6298",3030009,6509,654,1094,3030009,"0009",2799,2128,671,"LUBBOCK"
"6299",3030010,6510,331,214,3030010,"0010",1966,872,1094,"LUBBOCK"
"6300",3030011,6511,58,68,3030011,"0011",265,42,223,"LUBBOCK"
"6301",3030012,6512,468,907,3030012,"0012",2023,1470,553,"LUBBOCK"
"6302",3030013,6513,198,325,3030013,"0013",1180,647,533,"LUBBOCK"
"6303",3030014,6514,433,557,3030014,"0014",2255,1266,989,"LUBBOCK"
"6304",3030015,6515,1051,911,3030015,"0015",3435,2581,854,"LUBBOCK"
"6305",3030017,6516,915,647,3030017,"0017",4975,1895,3080,"LUBBOCK"
"6306",3030019,6517,330,181,3030019,"0019",2419,387,2032,"LUBBOCK"
"6307",3030020,6518,522,46,3030020,"0020",1698,83,1615,"LUBBOCK"
"6308",3030021,6519,509,634,3030021,"0021",2984,1385,1599,"LUBBOCK"
"6309",3030022,6520,655,1061,3030022,"0022",3409,1982,1427,"LUBBOCK"
"6310",3030023,6521,415,556,3030023,"0023",1659,1094,565,"LUBBOCK"
"6311",3030024,6522,503,549,3030024,"0024",3041,1397,1644,"LUBBOCK"
"6312",3030025,6523,265,196,3030025,"0025",1661,407,1254,"LUBBOCK"
"6313",3030026,6524,657,516,3030026,"0026",4195,650,3545,"LUBBOCK"
"6314",3030027,6525,789,937,3030027,"0027",5526,2353,3173,"LUBBOCK"
"6315",3030028,6526,492,870,3030028,"0028",2363,1574,789,"LUBBOCK"
"6316",3030029,6527,741,662,3030029,"0029",5021,1162,3859,"LUBBOCK"
"6317",3030030,6528,553,954,3030030,"0030",3232,1616,1616,"LUBBOCK"
"6318",3030031,6529,203,907,3030031,"0031",1915,1317,598,"LUBBOCK"
"6319",3030032,6530,177,531,3030032,"0032",1241,819,422,"LUBBOCK"
"6320",3030033,6531,327,1870,3030033,"0033",3534,2333,1201,"LUBBOCK"
"6321",3030034,6532,66,297,3030034,"0034",1650,772,878,"LUBBOCK"
"6322",3030035,6533,117,524,3030035,"0035",968,735,233,"LUBBOCK"
"6323",3030036,6534,371,939,3030036,"0036",2709,1560,1149,"LUBBOCK"
"6324",3030037,6535,128,520,3030037,"0037",838,571,267,"LUBBOCK"
"6325",3030038,6536,349,495,3030038,"0038",2144,629,1515,"LUBBOCK"
"6326",3030039,6537,204,1092,3030039,"0039",1860,1366,494,"LUBBOCK"
"6327",3030040,6538,370,69,3030040,"0040",1552,118,1434,"LUBBOCK"
"6328",3030041,6539,327,1363,3030041,"0041",2539,1582,957,"LUBBOCK"
"6329",3030043,6540,64,384,3030043,"0043",800,541,259,"LUBBOCK"
"6330",3030044,6541,167,675,3030044,"0044",1574,1022,552,"LUBBOCK"
"6331",3030045,6542,57,225,3030045,"0045",522,288,234,"LUBBOCK"
"6332",3030046,6543,301,1841,3030046,"0046",3204,2245,959,"LUBBOCK"
"6333",3030047,6544,640,1055,3030047,"0047",3549,1985,1564,"LUBBOCK"
"6334",3030049,6545,417,340,3030049,"0049",375,59,316,"LUBBOCK"
"6335",3030050,6546,422,370,3030050,"0050",6183,605,5578,"LUBBOCK"
"6336",3030051,6547,29,66,3030051,"0051",252,128,124,"LUBBOCK"
"6337",3030052,6548,547,1413,3030052,"0052",3405,2246,1159,"LUBBOCK"
"6338",3030053,6549,735,1059,3030053,"0053",5205,2436,2769,"LUBBOCK"
"6339",3030054,6550,581,1848,3030054,"0054",3094,2545,549,"LUBBOCK"
"6340",3030056,6551,133,546,3030056,"0056",1314,824,490,"LUBBOCK"
"6341",3030057,6552,466,889,3030057,"0057",3152,1740,1412,"LUBBOCK"
"6342",3030058,6553,287,671,3030058,"0058",1812,1179,633,"LUBBOCK"
"6343",3030059,6554,670,1002,3030059,"0059",4259,2107,2152,"LUBBOCK"
"6344",3030060,6555,270,666,3030060,"0060",1173,914,259,"LUBBOCK"
"6345",3030062,6556,489,1132,3030062,"0062",2947,1949,998,"LUBBOCK"
"6346",3030063,6557,26,63,3030063,"0063",294,151,143,"LUBBOCK"
"6347",3030065,6558,170,468,3030065,"0065",1647,842,805,"LUBBOCK"
"6348",3030066,6559,462,1471,3030066,"0066",2658,2053,605,"LUBBOCK"
"6349",3030067,6560,466,916,3030067,"0067",2899,1535,1364,"LUBBOCK"
"6350",3030072,6561,649,1165,3030072,"0072",3881,2040,1841,"LUBBOCK"
"6351",3030075,6562,218,686,3030075,"0075",1192,940,252,"LUBBOCK"
"6352",3030076,6563,442,932,3030076,"0076",2502,1404,1098,"LUBBOCK"
"6353",3030078,6564,589,1915,3030078,"0078",3120,2310,810,"LUBBOCK"
"6354",3030092,6565,62,187,3030092,"0092",566,354,212,"LUBBOCK"
"6355",3030102,6566,31,297,3030102,"0102",477,384,93,"LUBBOCK"
"6356",3030103,6567,49,298,3030103,"0103",525,376,149,"LUBBOCK"
"6357",3030104,6568,185,625,3030104,"0104",1165,814,351,"LUBBOCK"
"6358",3030108,6569,213,561,3030108,"0108",1406,742,664,"LUBBOCK"
"6359",3030109,6570,458,1832,3030109,"0109",2854,2324,530,"LUBBOCK"
"6360",3030110,6571,621,2342,3030110,"0110",3655,2968,687,"LUBBOCK"
"6361",3030111,6572,336,1237,3030111,"0111",2260,1586,674,"LUBBOCK"
"6362",3030112,6573,379,785,3030112,"0112",2153,1461,692,"LUBBOCK"
"6363",3030113,6574,765,900,3030113,"0113",3673,1714,1959,"LUBBOCK"
"6364",3030114,6575,265,179,3030114,"0114",1010,278,732,"LUBBOCK"
"6365",3030118,6576,401,701,3030118,"0118",2284,1103,1181,"LUBBOCK"
"6366",3030119,6577,753,1046,3030119,"0119",3956,1695,2261,"LUBBOCK"
"6367",3030120,6578,388,1928,3030120,"0120",4173,2640,1533,"LUBBOCK"
"6368",3030121,6579,441,1966,3030121,"0121",3389,2414,975,"LUBBOCK"
"6369",3030122,6580,434,766,3030122,"0122",2208,1222,986,"LUBBOCK"
"6370",3030123,6581,424,890,3030123,"0123",2136,1495,641,"LUBBOCK"
"6371",3030124,6582,364,1087,3030124,"0124",1939,1406,533,"LUBBOCK"
"6372",3030125,6583,428,1152,3030125,"0125",2298,1628,670,"LUBBOCK"
"6373",3030126,6584,319,602,3030126,"0126",1704,1051,653,"LUBBOCK"
"6374",3030127,6585,530,1378,3030127,"0127",3200,2219,981,"LUBBOCK"
